sample_id,stratum,stratum_name,x,y,f_built,f_green,slope_mean,dist_coast_km,dist_core_km,bld_count,bld_cov,far,mean_floors,bld_mean_area,bld_mean_shape,bld_orient,str_len_km_400,str_dens_400,node_dens_400,inter_dens_400,mean_seg_400,orient_ent_400,str_len_km_800,str_dens_800,node_dens_800,inter_dens_800,mean_seg_800,orient_ent_800,lst_summer,svi,elderly_share,age_dependency,cluster
486,2,grid_residential,520625.0,4256875.0,0.430400013923645,0.5680000185966492,4.93880478774569,5.856933052594805,10.429760901545473,2,0.0438718591935729,0.3367606033455056,6.5,1761.9475544873503,1.325173161421609,1.199003195871434,1.0869756340831287,2.162469314809715,43.767609350271215,5.968310365946075,51.76074448014898,0.3447201397129722,3.2949183903598533,1.6387579653442557,50.233278913379465,7.957747154594767,31.98949893553256,0.6869970413541715,42.11191864013672,-1.3617542441461523,0.1088302013610776,0.2665649829738933,4
487,2,grid_residential,520875.0,4256875.0,0.5680000185966492,0.2831999957561493,4.211099836839972,6.100065188579851,10.655396069895644,2,0.009119595233746,0.009119595233746,1.0,284.987351054564,1.2414153542476671,13.551107839549148,0.9360467840484704,1.8622059080823248,45.757046138919904,13.92605752054084,39.00194933535294,0.4176599014744971,7.019353590579771,3.49114006640817,89.02729629202895,20.391727083649087,36.36970772321125,0.6678976028025008,44.46942199707031,-0.5498710211591348,0.1243691770186335,0.4153846153846154,4
488,2,grid_residential,516875.0,4257125.0,0.6384000182151794,0.3040000200271606,5.90777046868159,2.4032889181703454,7.399243220131998,15,0.1074207834962422,0.8477476023985218,7.866666666666666,507.1590167641811,1.439120521885269,21.60216644948501,6.828751189062224,13.585368836048886,453.59158781190166,127.32395447351628,26.571016299853014,0.8315507153652207,25.10513153478136,12.486268064789606,407.8345416729818,105.44014979838066,27.05294346420405,0.8036926862151635,41.78836242675781,0.2923648924332028,0.1869624264373019,0.5025352461043779,2
489,2,grid_residential,518875.0,4257125.0,0.4192000031471252,0.574400007724762,6.056942518077463,4.255251135925325,9.017162734152969,60,0.1864095439918297,0.7768467133803081,4.35,241.4691343250673,1.2255231701919462,38.51934748041024,4.253458498895876,8.461986816693896,210.8802995967613,91.5140922778398,35.44548749079897,0.8331350948849099,20.05298693836182,9.973537484367174,288.96569355122244,89.02729629202895,30.291521054927223,0.9347883190347548,40.45133163452149,-0.9032381913768268,0.1328211979514584,0.328599955624584,1
490,2,grid_residential,519125.0,4257125.0,0.4815999865531921,0.4415999948978424,6.776295905619278,4.488955292136482,9.229939150240266,37,0.1334102761970425,0.4550959007382544,3.054054054054054,230.5219095703249,1.2369965479062737,23.75579162957345,3.481919192330791,6.927058136324814,272.5528400448708,75.59859796865028,23.368585183428127,0.9400286877877098,22.1851868810289,11.034006736041304,383.9613002091975,116.38205213594846,25.325555800261306,0.9741313485258004,40.966814880371096,-1.3617542441461523,0.1088302013610776,0.2665649829738933,4
491,2,grid_residential,519375.0,4257125.0,0.3391999900341034,0.6431999802589417,5.5639533610383785,4.724328206190431,9.44453967433453,21,0.1076217975609984,0.2712619206836359,2.523809523809524,346.3215292342959,1.253938495972885,12.163354152844969,4.940486528778124,9.828785654174473,423.7500359821713,115.38733374162412,21.29520055507812,0.9539545211453436,22.77690948264747,11.328305414125028,442.64968547433386,124.33979929054324,22.618579426660844,0.970922949947871,40.86807189941406,-1.3617542441461523,0.1088302013610776,0.2665649829738933,4
492,2,grid_residential,519875.0,4257125.0,0.4943999946117401,0.5040000081062317,4.612201398213284,5.199172219672977,9.878736535911914,16,0.0338922935979377,0.1011946208577172,3.5,202.15268575885352,1.2883425487928242,11.83967321245518,3.490657439388438,6.9444423264896,292.44720793135764,55.70423008216336,22.2334868750856,0.8480587082247115,16.644683808895106,8.278386576210288,262.10829690446513,62.16989964527161,28.94727618938279,0.8926393326674481,42.05704498291016,-1.3617542441461523,0.1088302013610776,0.2665649829738933,4
493,2,grid_residential,521125.0,4257125.0,0.7264000177383423,0.2687999904155731,7.581483761419094,6.403060103954286,10.988730602788738,56,0.2632693560397774,1.0193230023967013,3.5,364.2130544939096,1.2248628368712318,9.764501997249244,4.099470511622778,8.155637449802828,218.83804675135607,63.66197723675813,33.60221730838342,0.6263811544885717,13.319658031021916,6.624654424783749,215.35653237122088,53.714793293514674,27.98247485508806,0.8620327693114781,42.62505737304687,-0.5498710211591348,0.1243691770186335,0.4153846153846154,2
494,2,grid_residential,521375.0,4257125.0,0.7215999960899353,0.2671999931335449,5.800733958570148,6.645167618808682,11.214265611425777,85,0.2083683430688819,0.612911464339478,3.3294117647058825,198.061141178189,1.2032578878619813,16.472751211184498,1.9671059228327008,3.91343289005211,89.52465548919112,29.84155182973037,41.85331750707875,0.62921900916038,17.365394632400662,8.6368387327751,260.6162193129786,68.63556920837986,29.48284317894849,0.8710540153883504,44.01669281005859,-0.5498710211591348,0.1243691770186335,0.4153846153846154,2
495,2,grid_residential,516125.0,4257375.0,0.6751999855041504,0.2815999984741211,5.67801897370032,1.817401772053732,7.021988558323325,19,0.0963979331289788,0.7604200690249838,8.631578947368421,522.1458161339737,1.2347248413464846,5.576515783579758,1.922043120519616,3.823783293330855,111.40846016432673,35.80986219567645,30.508620960628825,0.6767397919265498,12.37676997669456,6.155700379069692,191.48329090743653,53.714793293514674,28.91768686143589,0.8163576825750846,42.40509414672852,-0.7307759129319231,0.1103218381681812,0.3975375741778049,2
496,2,grid_residential,516375.0,4257375.0,0.5135999917984009,0.4287999868392944,4.926583828155421,2.0354391475075326,7.198324545070515,11,0.0602163252266518,0.5593853581706408,8.909090909090908,444.0819054931948,1.257829288927911,11.542576219103962,4.053459480606462,8.064101412015313,354.1197483794671,67.64085081405551,21.91059178706196,0.7758220878763559,25.516919737611392,12.691074714750004,410.32133765879263,104.94279060121848,27.735782323490643,0.8560715795136715,42.22863693237305,0.2923648924332028,0.1869624264373019,0.5025352461043779,2
497,2,grid_residential,516625.0,4257375.0,0.7408000230789185,0.2511999905109405,6.939374719348676,2.2601052730676807,7.378917888085326,30,0.2015508116598289,1.8441167386585204,8.166666666666666,546.9156669136246,1.293577416080158,22.3146493784745,3.165227677617492,6.297020386301299,175.07043740108486,67.64085081405551,31.33888789720289,0.7956915793640491,13.87137544960278,6.899056157149514,275.0396360306816,54.70951168783902,22.890058497694355,0.8331599003627905,41.58531311035157,0.2923648924332028,0.1869624264373019,0.5025352461043779,2
498,2,grid_residential,519875.0,4257375.0,0.6912000179290771,0.3071999847888946,4.550774644659481,5.279195833429824,10.00233060128179,31,0.1503316944772725,0.8174791779144132,4.967741935483871,341.9933594138333,1.2244690977116162,11.156697469389451,3.9412366744737697,7.840841232969545,296.42608150865505,71.6197243913529,24.78765204071553,0.7820494833740655,21.072189947216188,10.480447474596254,341.6857684504128,95.4929658551372,27.08507705297711,0.9437755039719532,42.47824768066406,-1.3617542441461523,0.1088302013610776,0.2665649829738933,2
499,2,grid_residential,520125.0,4257375.0,0.4016000032424927,0.5231999754905701,4.750872657543509,5.514840526498402,10.219059173929816,11,0.0698229101805108,0.2210296667673616,3.090909090909091,455.7014426294216,1.5103866296262438,24.13593144176647,0.4139386579859513,0.8235047944411201,33.82042540702776,0.0,25.87116612412196,0.6041073185766693,0.8188666263153332,0.4072708478470911,14.920775914865189,0.0,28.236780217770114,0.7138387406791091,42.86012115478516,-1.3617542441461523,0.1088302013610776,0.2665649829738933,2
500,2,grid_residential,516375.0,4257625.0,0.6976000070571899,0.2863999903202057,6.617929037440223,2.162350546047337,7.37550392634577,27,0.1269356491003304,1.0261903292953778,8.074074074074074,334.3512128740188,1.4630487128282572,9.87609430292907,3.8023648837610136,7.564564583620066,216.84860996270737,59.68310365946075,32.49884516035054,0.7406695989961268,20.20147919886544,10.047391475836053,329.74914771852065,94.00088826365068,27.11607946156436,0.8917020980502112,42.10757354736328,-0.7307759129319231,0.1103218381681812,0.3975375741778049,2
501,2,grid_residential,516875.0,4257625.0,0.5727999806404114,0.4095999896526336,6.276194485600144,2.5943952143564224,7.732280650197832,15,0.1425791834137879,1.133671493278085,8.733333333333333,725.842087202218,1.2586057226580314,14.117922725293583,3.647343257123036,7.256158856550312,348.15143801352104,65.65141402540682,19.715368957421816,0.8661674064392076,19.29259300019371,9.5953485657529,317.3151677894664,75.59859796865028,27.56084714313387,0.849951980788928,42.13974151611328,-0.7307759129319231,0.1103218381681812,0.3975375741778049,2
502,2,grid_residential,517125.0,4257625.0,0.5824000239372253,0.3712000250816345,6.0471844438871525,2.818856124462129,7.916483878361957,20,0.1039535566214755,0.8679220672212806,8.2,421.9251513688649,1.4401803012158578,7.063025306971108,4.305985877860471,8.566486716817353,370.03524268865664,63.66197723675813,22.310807657308143,0.8102782369322145,25.36649201926761,12.616258105523604,402.86094970136,94.00088826365068,28.216342624324373,0.8771637242428743,42.00796569824219,0.2923648924332028,0.1869624264373019,0.5025352461043779,2
503,2,grid_residential,517375.0,4257625.0,0.3887999951839447,0.3711999952793121,5.104204434152911,3.04696968859334,8.104213098093222,14,0.0637940085944856,0.4992003759870798,7.285714285714286,427.4077351429449,1.3711643882132007,2.074259194676836,2.7219074144307887,5.415062745564252,194.9648052875717,45.757046138919904,27.21907414430789,0.8202094783768046,16.228418760731056,8.071353326048744,291.9498487341955,59.18574446229857,25.476324585135096,0.9014512837071468,42.81151428222656,0.2923648924332028,0.1869624264373019,0.5025352461043779,2
504,2,grid_residential,517625.0,4257625.0,0.5375999808311462,0.4336000084877014,6.826766520035018,3.2778097845171565,8.295228922835506,7,0.0278440974089633,0.2153636929856427,7.857142857142857,437.3260309608231,1.222459077234275,8.613981316761253,2.36695278216134,4.708902941826143,216.84860996270737,33.82042540702776,20.76274370316965,0.8192983901436203,16.896194747223955,8.40347785457503,268.57396646757337,62.16989964527161,28.113468797377628,0.8404272274516399,44.54885284423828,-0.5694751085628358,0.1264457483973815,0.4082441727168514,2
505,2,grid_residential,517875.0,4257625.0,0.4016000032424927,0.5920000076293945,6.6545590256395775,3.511274652280312,8.489309502261516,0,0.0,0.0,,,,,2.467914832218961,4.9097605584681645,282.5000239881142,41.778172561622526,16.452765548126408,0.8885950623436442,11.805487375017222,5.871567722946733,212.37237718824784,43.27025015310904,25.17161487210496,0.8454355567038627,45.24653106689453,-0.5694751085628358,0.1264457483973815,0.4082441727168514,4
506,2,grid_residential,509625.0,4257875.0,0.7328000068664551,0.2671999931335449,7.958550065642413,1.7616495753973318,5.768562266242173,44,0.1637432429665562,1.0007168338330723,5.568181818181818,268.25111805495044,1.2249452339084197,11.984784106731214,3.9170881174893832,7.792799205312027,260.6162193129786,75.59859796865028,29.0154675369584,0.8240119566344015,26.453405743973303,13.156844643027776,405.3477456871709,126.82659527635408,28.475140736246832,0.7687468200576213,43.355091400146485,-0.4489965215615475,0.1459346768589298,0.4054695130459048,1
507,2,grid_residential,509875.0,4257875.0,0.7088000178337097,0.2544000148773193,5.624046366545206,1.632405633974296,5.70384638313954,24,0.1178676498658357,0.8451362954247993,6.833333333333333,387.7255390931005,1.270540066021004,25.482359865156216,1.3149919563980406,2.616093374835378,95.4929658551372,15.915494309189532,27.395665758292512,0.8595408238473959,10.92521085376797,5.433754099057495,170.5942046266253,39.29137657581166,29.76896690399992,0.8688497799146312,41.8983268737793,-0.4813073330999141,0.1278796031612577,0.424772400574988,2
508,2,grid_residential,516875.0,4257875.0,0.6015999913215637,0.3695999979972839,7.059957679252378,2.718204166184088,7.905399797910352,28,0.1377817028376408,1.116063107045239,7.785714285714286,379.6271456994788,1.2546334164665551,15.778979345291672,2.8916924775173074,5.752839396231611,264.595092890276,55.70423008216336,20.80354300372164,0.8443140516091799,17.110504560172675,8.51006681108718,270.56340325622205,68.63556920837986,28.235156039888903,0.8693040759378996,42.5515966796875,-0.7307759129319231,0.1103218381681812,0.3975375741778049,2
509,2,grid_residential,517125.0,4257875.0,0.4447999894618988,0.4431999921798706,7.946377050152581,2.9332059612653656,8.085660078666553,19,0.1153345054208525,0.8569825953161616,7.631578947368421,469.9943728326055,1.4247627744931828,8.797704719198423,3.180967510071862,6.32833378803319,169.10212703513878,53.714793293514674,33.48386852707223,0.8790498223255125,13.124948302118575,6.52781375033672,233.2614634690591,54.21215249067684,25.33773803497795,0.9192218248607998,42.87800506591797,-0.7307759129319231,0.1103218381681812,0.3975375741778049,2
510,2,grid_residential,519625.0,4258125.0,0.4223999977111816,0.5728000402450562,4.850468337014911,5.32797708742272,10.193655391886118,6,0.0601697433743654,0.2249499545703774,5.166666666666667,667.1287644846003,1.2088328489708442,7.515831112913575,5.120243504212628,10.186400794120097,437.67609350271215,123.34508089621887,20.98460452546159,0.9449648035616228,27.21079280704403,13.533538064657648,606.778220537851,162.63645747203054,19.689430395835043,0.9824700567810568,42.35224243164063,-1.3617542441461523,0.1088302013610776,0.2665649829738933,2
511,2,grid_residential,507125.0,4258375.0,0.5360000133514404,0.2576000094413757,3.10352555927482,0.7363480735348938,7.305145105530612,7,0.0594401622164246,0.1132170472460344,1.1428571428571428,1082.3597023627794,1.2466721987985383,19.89679341583928,3.658624885251237,7.278602942584409,248.67959858108645,55.70423008216336,27.303170785456995,0.8232477938940942,17.076173030803968,8.492991709203011,235.74825945486995,72.61444278567724,31.447832469252248,0.9306749134825854,44.07601058959961,-0.3414251929951597,0.1458722804735972,0.4282563269096819,2
512,2,grid_residential,510375.0,4258375.0,0.335999995470047,0.6544000506401062,5.639004116373215,1.5898916819745603,6.100273212823375,57,0.1236073951827091,0.3372236096796647,2.8596491228070176,149.77007840176967,1.1738508999425168,14.448096506540834,4.693701491614363,9.337822422352852,395.8979209410896,103.45071300973196,22.35095948387792,0.7539305907764585,28.276136948818426,14.063396771711984,474.48067409271295,148.7103999514897,26.278937684775485,0.8166378152869638,40.28266586303711,-0.4813073330999141,0.1278796031612577,0.424772400574988,4
513,2,grid_residential,510625.0,4258375.0,0.6047999858856201,0.3887999951839447,5.5380714990731175,1.403510995765363,6.07008123619704,103,0.2064571379401261,0.6938834698295454,3.2815533980582523,141.15411285149233,1.1842700503878332,9.190941718898424,6.190367549922701,12.315344939073288,509.29581789406507,145.22888557135448,21.419956920147754,0.7759386543981619,28.467952139304533,14.158797820855664,530.6822633720385,151.69455513446275,23.644478521017053,0.8393560509131838,41.96218170166016,-0.9100442547950416,0.0843431122448979,0.3972968958859349,1
514,2,grid_residential,519625.0,4258375.0,0.692799985408783,0.30239999294281,6.604744524670669,5.4135423221154175,10.33768795040294,35,0.0564877035591585,0.2006684187118414,3.342857142857143,128.3465244399132,1.2151098364550124,12.848090487926328,2.691225110848805,5.354022242057765,222.81692032865345,45.757046138919904,23.20021647283452,0.8488722218508401,18.17638103555726,9.040190279158503,363.5695731255484,92.011451475002,22.329706431888525,0.968120253977636,42.24687622070312,-1.3617542441461523,0.1088302013610776,0.2665649829738933,4
515,2,grid_residential,500375.0,4258625.0,0.3424000144004822,0.2399999946355819,1.921258167318996,0.9848334439611388,12.54963734395656,0,0.0,0.0,,,,,0.6454970521067079,1.2841755824253662,11.93662073189215,0.0,129.0994104213416,-0.0,1.5837224253029654,0.7876789139764122,8.455106351756939,0.0,98.98265158143532,-0.0,39.19598937988281,-0.1557375935641849,0.1409921671018277,0.4744947064485081,3
516,2,grid_residential,500625.0,4258625.0,0.6335999965667725,0.2863999903202057,2.007039968146018,0.8409855657780839,12.333934911769642,0,0.0,0.0,,,,,0.919181614746814,1.82865371982682,53.714793293514674,15.915494309189532,31.69591774989013,0.5784581022530728,3.445231842460187,1.7135177432035524,18.89964949216257,5.968310365946075,78.30072369227697,0.5194730444169655,39.64216094970703,-0.1557375935641849,0.1409921671018277,0.4744947064485081,4
517,2,grid_residential,509375.0,4258625.0,0.6367999911308289,0.3519999980926513,4.47442029112691,2.4907997660782524,6.558605294626579,112,0.2980087420131728,1.3687716041472178,3.830357142857143,206.6379249558384,1.208728589511723,15.086633775640625,4.702668140843051,9.355661004199312,372.0246794773053,131.30282805081364,22.93984458947829,0.7657717498480261,22.64339034671588,11.261898443872305,371.5273202801432,125.83187688202976,26.5767492332346,0.7896355730658553,43.14559783935547,-0.799614013201789,0.1159727123029875,0.3748382923673997,1
518,2,grid_residential,510375.0,4258625.0,0.5424000024795532,0.4560000002384186,5.894648159639498,1.757064016600774,6.3478748556085804,16,0.0865379713164912,0.6991156577537049,8.0,374.5078871898821,1.3096916070517013,14.299990598128623,5.725759216497226,11.39103602824389,379.98242663190007,141.2500119940571,25.67605029819384,0.7750037808743027,26.106018973266327,12.984068637644194,408.8292600673061,140.75265279689492,27.891045911609325,0.8296172734619707,41.57090835571289,-0.4813073330999141,0.1278796031612577,0.424772400574988,2
519,2,grid_residential,510625.0,4258625.0,0.451200008392334,0.4927999973297119,6.414599444652948,1.5903966528057174,6.31886604743356,22,0.07929656868763,0.695813728368094,5.227272727272728,292.13643462544184,1.208730677528461,14.18079045839533,4.925262353657885,9.79849812011344,370.03524268865664,113.39789695297542,23.909040551737306,0.7417149182851188,31.83777173449914,15.834808589303012,538.6400105266332,172.08628221811182,25.47021738759932,0.8619124966380127,42.550430908203126,-0.4813073330999141,0.1278796031612577,0.424772400574988,1
520,2,grid_residential,519625.0,4258625.0,0.5568000078201294,0.3744000196456909,7.038321784645847,5.509132518152752,10.485703317912602,28,0.0888675446127394,0.1919038629554259,2.2857142857142856,213.06374488701707,1.2317562186230522,10.22304743952479,2.5632385099548443,5.099400989785223,190.9859317102744,29.84155182973037,26.155494999539226,0.8037093367339623,13.893763730673832,6.910191174648854,263.10301529878944,61.67254044810944,23.54875208588785,0.9430028020370452,43.55331039428711,-0.658988274688808,0.1483150117138223,0.3577195987276731,4
521,2,grid_residential,500625.0,4258875.0,0.6880000233650208,0.2559999823570251,2.062604229901752,1.067504048969233,12.463271332966608,7,0.0465520123050971,0.0465520123050971,1.0,439.7219568637914,1.2071908751808922,0.2727958972245809,0.7525951053703928,1.4972403895807975,13.92605752054084,0.0,125.43251756173213,-0.0,1.4430920206524749,0.7177350888228526,8.952465548919113,0.0,84.88776592073381,-0.0,40.87761444091797,-0.1557375935641849,0.1409921671018277,0.4744947064485081,3
522,2,grid_residential,500875.0,4258875.0,0.3375999927520752,0.548799991607666,2.7878548941542065,1.0009618894185892,12.251150364846897,2,0.0038573510668608,0.0038573510668608,1.0,120.5422208394031,1.1368103472802544,0.8233028295358551,1.2793011359172213,2.54508874355378,53.714793293514674,15.915494309189532,44.11383227300763,0.5211048335695199,4.136136900994774,2.057145728431599,35.31250299851428,11.93662073189215,51.06341853079969,0.5620581024128578,42.50799377441406,-0.1557375935641849,0.1409921671018277,0.4744947064485081,4
523,2,grid_residential,507875.0,4258875.0,0.6496000289916992,0.2800000011920929,3.622644486618101,1.5666382636637115,7.352017931454958,79,0.1679510303550163,0.7854882155763369,3.3037974683544302,198.1930295605586,1.188000914265389,12.857695077615586,7.492777486921575,14.906407181640471,594.8415998059588,187.00705813297705,21.972954507101395,0.8583637867459598,26.454380956891143,13.157329674141652,459.0625389806856,143.2394487827058,24.98052970433536,0.8768319595933405,43.17112503051758,-0.7876445568509216,0.1253708945806759,0.3637674418604651,1
524,2,grid_residential,510625.0,4258875.0,0.5648000240325928,0.4336000084877014,5.24582593218411,1.7927297373773263,6.567743146377289,26,0.1213854860165749,0.8120083719969138,6.653846153846154,358.6956445537813,1.380132679752742,19.536012422293567,5.816362035000291,11.57128460852915,362.0774955340619,143.2394487827058,27.69696207142996,0.8610958927169926,27.69006358824027,13.771907795616698,430.2157055452796,153.18663272594927,27.3617229132809,0.877932332715809,42.436030883789066,-0.4813073330999141,0.1278796031612577,0.424772400574988,2
525,2,grid_residential,510875.0,4258875.0,0.7376000285148621,0.2576000094413757,7.0274618660008175,1.666184910406212,6.5492597276124895,97,0.2298742386025696,1.021742455351417,3.3402061855670104,182.4210527575924,1.1863413112549437,22.962106145362448,4.706978248988897,9.364235691907714,381.9718634205488,101.46127622108328,21.892922088320454,0.7176158961182936,20.513220303547723,10.20243878138328,402.86094970136,114.88997454446194,22.24861204289341,0.8767520328163906,43.22319671630859,-0.9100442547950416,0.0843431122448979,0.3972968958859349,1
526,2,grid_residential,519625.0,4258875.0,0.6064000129699707,0.3808000087738037,7.969172231384848,5.613405372477942,10.637535240019682,26,0.079129252029866,0.1468162493542134,1.7307692307692308,190.21454814871657,1.2672024887159905,9.214451440715802,1.172903320985881,2.3334170162975365,77.58803475729897,9.947183943243456,30.0744441278431,0.7250100904110224,6.117313282803342,3.0425020231245665,111.90581936148892,21.883804675135607,25.702996986568664,0.8846872747437342,44.3908625793457,-0.658988274688808,0.1483150117138223,0.3577195987276731,4
527,2,grid_residential,500625.0,4259125.0,0.328000009059906,0.3391999900341034,1.2004047646692135,1.302640805166308,12.59624206779643,1,0.0026968468636497,0.0026968468636497,1.0,237.2010396851632,1.181439774811959,0.7736982592147967,0.7525951053703928,1.4972403895807975,13.92605752054084,0.0,125.43251756173213,-0.0,1.4430920206524749,0.7177350888228526,8.952465548919113,0.0,84.88776592073381,-0.0,42.42064498901368,-0.1557375935641849,0.1409921671018277,0.4744947064485081,3
528,2,grid_residential,505125.0,4259125.0,0.3664000034332275,0.4415999948978424,3.145153584716198,0.702932673346461,9.13379807109079,1,0.0091687536261667,0.0091687536261667,1.0,573.0471016354188,1.206219133592728,22.619672017039264,1.2450676651188122,2.4769834173442944,43.767609350271215,11.93662073189215,59.28893643422915,0.4836365227139039,6.860471183982654,3.412118440219835,64.65669563108247,12.433979929054322,50.81830506653818,0.6036165893182753,46.281084594726565,-0.1557375935641849,0.1409921671018277,0.4744947064485081,4
529,2,grid_residential,506875.0,4259125.0,0.5600000023841858,0.3407999873161316,5.130857210734163,1.424440529503615,8.068713516047563,9,0.0916683886035206,0.4073945788139878,3.7777777777777777,759.2365591064445,1.4803271019596242,4.066003588614954,1.5534881687328983,3.090566513607714,45.757046138919904,15.915494309189532,62.13952674931593,0.5444243128257408,6.170812726637935,3.0691104635587623,61.67254044810944,16.910212703513878,46.05084124356667,0.7590840686507145,44.06326889038086,-0.3414251929951597,0.1458722804735972,0.4282563269096819,2
530,2,grid_residential,507125.0,4259125.0,0.6272000074386597,0.3519999980926513,6.299274238194522,1.454556116984436,7.93641548477583,11,0.1310220508183876,0.7340278915765976,6.636363636363637,919.905153874361,1.4598351870483826,6.376427340697133,1.655711126339708,3.293932626115177,91.5140922778398,19.894367886486915,33.790022986524654,0.6284781496213591,5.425275191739156,2.6983105137472405,63.66197723675813,12.931339126216496,39.03075677510184,0.7632633545936363,43.11747650146484,-0.3414251929951597,0.1458722804735972,0.4282563269096819,2
531,2,grid_residential,510375.0,4259125.0,0.6976000070571899,0.2976000010967254,7.611474739893169,2.1403996716678733,6.843601318401163,47,0.1584519271466396,0.9991738338333672,4.638297872340425,234.6698003455744,1.192511589618204,11.978073723140216,6.771080455420215,13.470636556913112,395.8979209410896,167.1126902464901,29.82854826176306,0.8057059122790167,33.336871861356805,16.580399824862653,481.9410620501456,170.09684542946314,29.14062225643077,0.8713519514247945,43.77281616210937,-0.674063390615118,0.0986004586067842,0.4264606361380555,1
532,2,grid_residential,505375.0,4259375.0,0.4767999947071075,0.2479999959468841,5.477651223092418,0.9685327762454572,9.159203134431513,6,0.0359670500779404,0.2877364006235232,8.0,601.6238869063576,1.1710440552486558,12.319523559642368,0.9669059587492104,1.9235982854993128,55.70423008216336,5.968310365946075,35.81133180552631,0.7337461497114646,8.79471774906223,4.374133758941503,128.8160320650028,36.30722139283862,31.86491938066025,0.8785100688548539,45.917763671875,-0.5685626613180939,0.1163625073308724,0.4230240549828178,2
533,2,grid_residential,505875.0,4259375.0,0.5311999917030334,0.2879999876022339,2.799996844772402,1.1352476621885466,8.847661156693444,6,0.028339654536151,0.1573650093630766,5.666666666666667,389.093739803672,1.1858588447973413,3.12863937651284,0.6946712715602944,1.3820045836594153,21.883804675135607,1.989436788648692,69.46712715602943,0.2101520534572296,2.407033242797383,1.197160121180368,14.423416717703017,2.984155182973037,85.96547295704939,0.348010940671446,46.39231521606445,-0.5685626613180939,0.1163625073308724,0.4230240549828178,4
534,2,grid_residential,506125.0,4259375.0,0.6880000233650208,0.2639999985694885,4.581513814041981,1.202135549845824,8.698486126137292,6,0.0257337520429195,0.1530220740847191,5.166666666666667,335.1973003057862,1.2151169387326288,9.439828980023334,0.941451740500544,1.8729587272891235,21.883804675135607,1.989436788648692,94.1451740500544,0.1743197985938087,2.387052206454293,1.1872223689863006,14.423416717703017,1.989436788648692,85.25186451622474,0.4078836067039955,47.18317230224609,-0.5685626613180939,0.1163625073308724,0.4230240549828178,4
535,2,grid_residential,506375.0,4259375.0,0.5455999970436096,0.4415999948978424,6.860146934655475,1.312389828888047,8.554017408770216,2,0.0047438288810243,0.0332068021671702,7.0,465.8031218376066,1.3307828346053163,21.50129725521606,1.0521156527098312,2.0931175854140687,29.84155182973037,5.968310365946075,75.15111805070224,0.2218427662775606,3.275911619162285,1.629304772880788,24.867959858108645,2.4867959858108644,66.85533916657725,0.529432527616381,46.442652282714846,-0.5685626613180939,0.1163625073308724,0.4230240549828178,2
536,2,grid_residential,506625.0,4259375.0,0.3391999900341034,0.446399986743927,5.378301947383387,1.4576022247974487,8.414497416511868,1,9.981882222646912e-05,0.0006987317555852,7.0,586.2855531327328,1.5081029056328985,1.4098537040048882,0.9342362941378852,1.8586040528487289,25.86267825243299,3.9788735772973833,77.85302451149043,0.335861008575182,2.9586216352446413,1.4714976812119098,27.85211504108168,1.989436788648692,53.79312064081166,0.6307440882933394,45.81948471069336,-0.5685626613180939,0.1163625073308724,0.4230240549828178,2
537,2,grid_residential,507125.0,4259375.0,0.4704000055789947,0.2495999932289123,3.793084261933948,1.7000124751472685,8.151311100575588,4,0.0126701370068251,0.0799288844315609,4.0,593.0767622915282,1.3740017356737078,9.70035692840156,0.6276833743643819,1.2487363965836504,27.85211504108168,5.968310365946075,48.28333648956784,0.5325173019746277,5.360974198167368,2.6663298232076458,74.60387957432593,18.4022902950004,32.49075271616587,0.7804806566786738,46.85318328857422,-0.5685626613180939,0.1163625073308724,0.4230240549828178,4
538,2,grid_residential,509375.0,4259375.0,0.3312000036239624,0.4767999947071075,5.393407111565746,2.9628663620575386,7.280923646408847,27,0.1175471430791421,0.8105787713392798,5.0,313.2617569527662,1.180802587961213,13.551446817324424,0.982260872620476,1.9541459160413408,53.714793293514674,15.915494309189532,36.38003231927689,0.7183526487921991,6.868185255350277,3.415955104562088,144.73152637419233,38.794017378649485,22.01341427996884,0.8789982561974575,46.076145782470704,-0.8848332712656031,0.1001273152901556,0.3797812659375531,2
539,2,grid_residential,510875.0,4259375.0,0.6991999745368958,0.2943999767303467,7.142662766557341,2.123714884224685,7.048557781736722,66,0.1481296384632583,0.8193570832438091,3.9696969696969697,171.1001950134998,1.2046734961152266,21.31971520896137,8.602866326484163,17.11485875773462,539.1373697237955,196.95424207622048,27.39766346014065,0.7840281827137604,25.17708471624848,12.522054641357354,378.98770823757576,122.35036250189454,28.384537447856225,0.8787368581756941,44.1870295715332,-0.674063390615118,0.0986004586067842,0.4264606361380555,1
540,2,grid_residential,504625.0,4259625.0,0.5072000026702881,0.3424000144004822,4.889398393582909,1.3253554680483903,9.839996196154468,10,0.088109230280049,0.5435817256411766,6.5,550.6883700452454,1.1939211233768456,18.5502467284734,2.7783132663198966,5.527278622407512,212.86973638541,53.714793293514674,24.159245794086058,0.744390523596243,10.93381361990159,5.438032763915087,122.8477216990567,40.286094970136006,39.04933435679139,0.8910457687567505,44.85027267456055,-0.5685626613180939,0.1163625073308724,0.4230240549828178,2
