sample_id,stratum_name,cl250,cl500
2124,hillside_incremental,4,2
2125,hillside_incremental,2,2
2126,hillside_incremental,1,1
2127,hillside_incremental,1,1
2128,hillside_incremental,1,1
2129,hillside_incremental,1,1
2130,hillside_incremental,1,1
2131,hillside_incremental,1,1
2132,hillside_incremental,1,1
2133,hillside_incremental,1,1
2134,hillside_incremental,4,2
2135,hillside_incremental,1,1
2136,hillside_incremental,1,1
2137,hillside_incremental,1,2
2138,hillside_incremental,3,3
2139,hillside_incremental,4,2
2140,hillside_incremental,4,2
2141,hillside_incremental,4,3
2142,hillside_incremental,4,2
2143,hillside_incremental,2,2
2144,hillside_incremental,1,1
2145,hillside_incremental,1,1
2146,hillside_incremental,1,1
2147,hillside_incremental,1,1
2148,hillside_incremental,1,1
2149,hillside_incremental,1,1
2150,hillside_incremental,1,1
2151,hillside_incremental,1,1
2152,hillside_incremental,1,1
2153,hillside_incremental,1,1
2154,hillside_incremental,1,1
2155,hillside_incremental,1,1
2156,hillside_incremental,4,1
2157,hillside_incremental,2,2
2158,hillside_incremental,4,2
2159,hillside_incremental,1,1
2160,hillside_incremental,1,1
2161,hillside_incremental,1,1
2162,hillside_incremental,3,3
2163,hillside_incremental,4,2
2164,hillside_incremental,4,3
2165,hillside_incremental,2,2
2166,hillside_incremental,4,2
2167,hillside_incremental,2,2
2168,hillside_incremental,2,2
2169,hillside_incremental,1,2
2170,hillside_incremental,1,1
2171,hillside_incremental,4,2
2172,hillside_incremental,1,1
2173,hillside_incremental,1,1
2174,hillside_incremental,2,2
2175,hillside_incremental,1,1
2176,hillside_incremental,1,1
2177,hillside_incremental,1,1
2178,hillside_incremental,1,1
2179,hillside_incremental,1,1
2180,hillside_incremental,1,1
2181,hillside_incremental,1,1
2182,hillside_incremental,1,1
2183,hillside_incremental,1,1
2184,hillside_incremental,1,1
2185,hillside_incremental,2,2
2186,hillside_incremental,2,2
2187,hillside_incremental,2,2
2188,hillside_incremental,1,2
2189,hillside_incremental,1,2
2190,hillside_incremental,1,2
2191,hillside_incremental,1,1
2192,hillside_incremental,1,2
2193,hillside_incremental,1,1
2194,hillside_incremental,1,1
2195,hillside_incremental,1,1
2196,hillside_incremental,1,1
2197,hillside_incremental,1,1
2198,hillside_incremental,1,1
2199,hillside_incremental,1,1
2200,hillside_incremental,1,1
2201,hillside_incremental,1,1
2202,hillside_incremental,4,2
2203,hillside_incremental,1,1
2204,hillside_incremental,1,1
2205,hillside_incremental,1,1
2206,hillside_incremental,1,1
2207,hillside_incremental,1,1
2208,hillside_incremental,4,3
2209,hillside_incremental,4,2
2210,hillside_incremental,1,2
2211,hillside_incremental,1,2
2212,hillside_incremental,1,2
2213,hillside_incremental,1,2
2214,hillside_incremental,1,2
2215,hillside_incremental,1,1
2216,hillside_incremental,1,2
2217,hillside_incremental,1,1
2218,hillside_incremental,1,1
2219,hillside_incremental,1,1
2220,hillside_incremental,1,1
2221,hillside_incremental,1,1
2222,hillside_incremental,1,1
2223,hillside_incremental,1,1
2224,hillside_incremental,1,1
2225,hillside_incremental,1,1
2226,hillside_incremental,1,1
2227,hillside_incremental,1,1
2228,hillside_incremental,1,1
2229,hillside_incremental,1,1
2230,hillside_incremental,4,2
2231,hillside_incremental,1,1
2232,hillside_incremental,1,1
2233,hillside_incremental,1,1
2234,hillside_incremental,1,1
2235,hillside_incremental,1,1
2236,hillside_incremental,1,1
2237,hillside_incremental,4,2
2238,hillside_incremental,4,2
2239,hillside_incremental,1,2
2240,hillside_incremental,1,1
2241,hillside_incremental,1,1
2242,hillside_incremental,2,2
2243,hillside_incremental,2,2
2244,hillside_incremental,1,1
2245,hillside_incremental,1,1
2246,hillside_incremental,1,1
2247,hillside_incremental,1,1
2248,hillside_incremental,1,1
2249,hillside_incremental,1,1
2250,hillside_incremental,1,1
2251,hillside_incremental,1,1
2252,hillside_incremental,1,1
2253,hillside_incremental,1,1
2254,hillside_incremental,1,1
2255,hillside_incremental,1,1
2256,hillside_incremental,1,1
2257,hillside_incremental,1,1
2258,hillside_incremental,1,1
2259,hillside_incremental,4,2
2260,hillside_incremental,4,2
2261,hillside_incremental,1,1
2262,hillside_incremental,1,1
2263,hillside_incremental,1,1
2264,hillside_incremental,1,1
2265,hillside_incremental,1,1
2266,hillside_incremental,1,1
2267,hillside_incremental,1,1
2268,hillside_incremental,1,1
2269,hillside_incremental,1,1
2270,hillside_incremental,1,1
2271,hillside_incremental,1,1
2272,hillside_incremental,1,1
2273,hillside_incremental,1,1
2274,hillside_incremental,1,2
2275,hillside_incremental,4,2
2276,hillside_incremental,1,1
2277,hillside_incremental,1,1
2278,hillside_incremental,1,1
2279,hillside_incremental,1,1
2280,hillside_incremental,1,1
2281,hillside_incremental,1,1
2282,hillside_incremental,1,1
2283,hillside_incremental,1,1
2284,hillside_incremental,4,2
2285,hillside_incremental,1,2
2286,hillside_incremental,1,1
2287,hillside_incremental,1,1
2288,hillside_incremental,1,1
2289,hillside_incremental,1,1
2290,hillside_incremental,1,1
2291,hillside_incremental,1,1
2292,hillside_incremental,1,1
2293,hillside_incremental,4,2
2294,hillside_incremental,2,1
2295,hillside_incremental,2,1
2296,hillside_incremental,1,1
2297,hillside_incremental,1,2
2298,hillside_incremental,1,2
2299,hillside_incremental,4,2
2300,hillside_incremental,4,3
2301,hillside_incremental,1,1
2302,hillside_incremental,1,1
2303,hillside_incremental,1,1
2304,hillside_incremental,4,2
2305,hillside_incremental,2,2
2306,hillside_incremental,1,1
2307,hillside_incremental,1,1
2308,hillside_incremental,1,1
2309,hillside_incremental,1,1
2310,hillside_incremental,1,1
2311,hillside_incremental,1,1
2312,hillside_incremental,1,1
2313,hillside_incremental,1,1
2314,hillside_incremental,1,2
2315,hillside_incremental,1,2
2316,hillside_incremental,4,2
2317,hillside_incremental,1,1
2318,hillside_incremental,1,1
2319,hillside_incremental,1,2
2320,hillside_incremental,1,1
2321,hillside_incremental,1,1
2322,hillside_incremental,4,2
2323,hillside_incremental,2,2
2324,hillside_incremental,1,1
2325,hillside_incremental,1,1
2326,hillside_incremental,1,1
2327,hillside_incremental,1,1
2328,hillside_incremental,1,1
2329,hillside_incremental,1,2
2330,hillside_incremental,1,2
2331,hillside_incremental,1,2
2332,hillside_incremental,1,1
2333,hillside_incremental,1,2
2334,hillside_incremental,1,1
2335,hillside_incremental,1,1
2336,hillside_incremental,1,1
2337,hillside_incremental,1,1
2338,hillside_incremental,1,2
2339,hillside_incremental,2,2
2340,hillside_incremental,4,2
2341,hillside_incremental,4,2
2342,hillside_incremental,1,1
2343,hillside_incremental,4,2
2344,hillside_incremental,4,2
2345,hillside_incremental,4,2
2346,hillside_incremental,2,2
2347,hillside_incremental,2,2
2348,hillside_incremental,4,2
2349,hillside_incremental,1,1
2350,hillside_incremental,1,1
2351,hillside_incremental,1,1
2352,hillside_incremental,4,3
2353,hillside_incremental,4,3
2354,hillside_incremental,4,2
2355,hillside_incremental,1,1
2356,hillside_incremental,1,1
2357,hillside_incremental,1,1
2358,hillside_incremental,4,3
2359,hillside_incremental,2,2
2360,hillside_incremental,1,1
2361,hillside_incremental,1,1
2362,hillside_incremental,1,1
2363,hillside_incremental,1,1
2364,hillside_incremental,1,1
2365,hillside_incremental,1,1
2366,hillside_incremental,1,1
2367,hillside_incremental,1,2
2368,hillside_incremental,4,2
2369,hillside_incremental,4,3
2370,hillside_incremental,1,1
2371,hillside_incremental,4,2
2372,hillside_incremental,1,1
2373,hillside_incremental,4,2
2374,hillside_incremental,1,1
2375,hillside_incremental,1,1
2376,hillside_incremental,4,2
2377,hillside_incremental,1,1
2378,hillside_incremental,1,2
2379,hillside_incremental,1,2
2380,hillside_incremental,1,2
2381,hillside_incremental,1,2
2382,hillside_incremental,1,2
2383,hillside_incremental,4,2
2384,hillside_incremental,1,2
2385,hillside_incremental,1,2
2386,hillside_incremental,4,2
2387,hillside_incremental,2,1
2388,hillside_incremental,1,1
2389,hillside_incremental,1,1
2390,hillside_incremental,4,2
2391,hillside_incremental,2,2
2392,hillside_incremental,2,2
2393,hillside_incremental,2,1
2394,hillside_incremental,4,2
2395,hillside_incremental,4,2
2396,hillside_incremental,4,3
2397,hillside_incremental,2,2
2398,hillside_incremental,4,3
2399,hillside_incremental,4,2
2400,hillside_incremental,4,2
2401,hillside_incremental,4,2
2402,hillside_incremental,4,2
2403,hillside_incremental,2,1
2404,hillside_incremental,4,2
2405,hillside_incremental,4,2
2406,hillside_incremental,1,1
2407,hillside_incremental,4,3
2408,hillside_incremental,3,3
2409,hillside_incremental,3,2
2410,hillside_incremental,3,3
2411,hillside_incremental,4,2
2412,hillside_incremental,4,2
2413,hillside_incremental,4,2
2414,hillside_incremental,4,2
2415,hillside_incremental,1,1
2416,hillside_incremental,3,3
2417,hillside_incremental,4,2
2418,hillside_incremental,4,2
2419,hillside_incremental,4,2
2420,hillside_incremental,1,1
2421,hillside_incremental,1,1
2422,hillside_incremental,1,1
2423,hillside_incremental,1,1
2424,hillside_incremental,1,1
2425,hillside_incremental,2,1
2426,hillside_incremental,1,1
2427,hillside_incremental,1,2
2428,hillside_incremental,1,1
2429,hillside_incremental,4,2
2430,hillside_incremental,1,1
2431,hillside_incremental,1,1
2432,hillside_incremental,4,2
2433,hillside_incremental,4,2
2434,hillside_incremental,4,2
2435,hillside_incremental,1,1
2436,hillside_incremental,1,1
2437,hillside_incremental,1,2
2438,hillside_incremental,1,2
2439,hillside_incremental,1,1
2440,hillside_incremental,2,2
2441,hillside_incremental,1,1
2442,hillside_incremental,1,1
2443,hillside_incremental,1,1
2444,hillside_incremental,1,1
2445,hillside_incremental,4,3
2446,hillside_incremental,2,2
2447,hillside_incremental,2,2
2448,hillside_incremental,1,2
2449,hillside_incremental,1,1
2450,hillside_incremental,1,1
2451,hillside_incremental,1,1
2452,hillside_incremental,1,1
2453,hillside_incremental,1,1
2454,hillside_incremental,2,2
2455,hillside_incremental,2,2
2456,hillside_incremental,1,1
2457,hillside_incremental,1,1
2458,hillside_incremental,1,1
2459,hillside_incremental,1,1
2460,hillside_incremental,1,1
2461,hillside_incremental,4,2
2462,hillside_incremental,2,1
2463,hillside_incremental,4,2
2464,hillside_incremental,1,2
2465,hillside_incremental,1,2
2466,hillside_incremental,4,2
2467,hillside_incremental,2,2
2468,hillside_incremental,2,2
2469,hillside_incremental,1,2
2470,hillside_incremental,2,2
2471,hillside_incremental,1,1
2472,hillside_incremental,2,2
2473,hillside_incremental,4,2
2474,hillside_incremental,1,2
2475,hillside_incremental,1,1
2476,hillside_incremental,1,1
2477,hillside_incremental,4,3
2478,hillside_incremental,2,2
2479,hillside_incremental,1,2
2480,hillside_incremental,1,2
2481,hillside_incremental,4,2
2482,hillside_incremental,2,2
2483,hillside_incremental,4,2
2484,hillside_incremental,1,2
2485,hillside_incremental,1,2
2486,hillside_incremental,1,2
2487,hillside_incremental,1,1
2488,hillside_incremental,1,1
2489,hillside_incremental,1,1
2490,hillside_incremental,1,1
2491,hillside_incremental,1,2
2492,hillside_incremental,1,1
2493,hillside_incremental,1,2
2494,hillside_incremental,4,2
2495,hillside_incremental,1,2
2496,hillside_incremental,1,2
2497,hillside_incremental,1,1
2498,hillside_incremental,4,2
2499,hillside_incremental,2,2
2500,hillside_incremental,1,2
2501,hillside_incremental,1,1
2502,hillside_incremental,1,1
2503,hillside_incremental,1,1
2504,hillside_incremental,1,1
2505,hillside_incremental,1,1
2506,hillside_incremental,1,2
2507,hillside_incremental,1,1
2508,hillside_incremental,1,1
2509,hillside_incremental,4,2
2510,hillside_incremental,1,1
2511,hillside_incremental,1,1
2512,hillside_incremental,1,1
2513,hillside_incremental,1,1
2514,hillside_incremental,1,1
2515,hillside_incremental,4,2
2516,hillside_incremental,2,2
2517,hillside_incremental,4,2
2518,hillside_incremental,4,2
2519,hillside_incremental,1,1
2520,hillside_incremental,1,1
2521,hillside_incremental,1,2
2522,hillside_incremental,2,2
2523,hillside_incremental,1,2
2524,hillside_incremental,1,2
2525,hillside_incremental,1,1
2526,hillside_incremental,1,1
2527,hillside_incremental,1,1
2528,hillside_incremental,1,1
2529,hillside_incremental,1,1
2530,hillside_incremental,1,1
2531,hillside_incremental,1,1
2532,hillside_incremental,1,1
2533,hillside_incremental,1,1
2534,hillside_incremental,1,1
2535,hillside_incremental,1,1
2536,hillside_incremental,1,1
2537,hillside_incremental,1,1
2538,hillside_incremental,1,1
2539,hillside_incremental,4,2
2540,hillside_incremental,4,2
2541,hillside_incremental,4,2
2542,hillside_incremental,1,1
2543,hillside_incremental,1,1
2544,hillside_incremental,1,1
2545,hillside_incremental,1,2
2546,hillside_incremental,1,1
2547,hillside_incremental,1,1
2548,hillside_incremental,1,2
2549,hillside_incremental,4,3
2550,hillside_incremental,1,1
2551,hillside_incremental,1,1
2552,hillside_incremental,1,1
2553,hillside_incremental,1,1
2554,hillside_incremental,1,1
2555,hillside_incremental,1,1
2556,hillside_incremental,4,2
2557,hillside_incremental,1,1
2558,hillside_incremental,1,1
2559,hillside_incremental,4,2
2560,hillside_incremental,4,2
2561,hillside_incremental,1,1
2562,hillside_incremental,1,1
2563,hillside_incremental,1,1
2564,hillside_incremental,2,3
2565,hillside_incremental,1,1
2566,hillside_incremental,1,1
2567,hillside_incremental,1,1
2568,hillside_incremental,1,1
2569,hillside_incremental,1,1
2570,hillside_incremental,4,3
2571,hillside_incremental,2,2
2572,hillside_incremental,2,2
2573,hillside_incremental,2,2
2574,hillside_incremental,4,2
2575,hillside_incremental,2,2
2576,hillside_incremental,4,2
2577,hillside_incremental,1,1
2578,hillside_incremental,2,2
2579,hillside_incremental,1,2
2580,hillside_incremental,1,2
2581,hillside_incremental,1,1
2582,hillside_incremental,2,2
2583,hillside_incremental,1,1
2584,hillside_incremental,1,1
2585,hillside_incremental,2,1
2586,hillside_incremental,2,2
2587,hillside_incremental,2,2
2588,hillside_incremental,4,2
2589,hillside_incremental,4,2
2590,hillside_incremental,4,3
2591,hillside_incremental,2,2
2592,hillside_incremental,2,2
2593,hillside_incremental,2,2
2594,hillside_incremental,1,2
2595,hillside_incremental,1,2
2596,hillside_incremental,4,2
2597,hillside_incremental,4,2
2598,hillside_incremental,4,2
2599,hillside_incremental,4,2
2600,hillside_incremental,1,2
2601,hillside_incremental,1,2
2602,hillside_incremental,2,2
2603,hillside_incremental,2,2
2604,hillside_incremental,4,2
2605,hillside_incremental,2,2
2606,hillside_incremental,2,2
2607,hillside_incremental,4,2
2608,hillside_incremental,2,2
2609,hillside_incremental,1,2
2610,hillside_incremental,4,2
2611,hillside_incremental,1,2
2612,hillside_incremental,1,2
2613,hillside_incremental,1,2
2614,hillside_incremental,2,2
2615,hillside_incremental,2,2
2616,hillside_incremental,2,1
2617,hillside_incremental,1,2
2618,hillside_incremental,2,2
2619,hillside_incremental,2,2
2620,hillside_incremental,1,2
2621,hillside_incremental,4,2
2622,hillside_incremental,4,2
2623,hillside_incremental,1,2
2624,hillside_incremental,2,2
2625,hillside_incremental,2,2
2626,hillside_incremental,2,2
2627,hillside_incremental,1,2
2628,hillside_incremental,1,1
2629,hillside_incremental,1,2
2630,hillside_incremental,2,2
2631,hillside_incremental,1,2
2632,hillside_incremental,1,2
2633,hillside_incremental,2,2
2634,hillside_incremental,1,2
2635,hillside_incremental,2,2
2636,hillside_incremental,4,2
2637,hillside_incremental,4,2
2638,hillside_incremental,4,2
2639,hillside_incremental,4,2
2640,hillside_incremental,1,2
2641,hillside_incremental,4,2
2642,hillside_incremental,4,2
2643,hillside_incremental,4,2
2644,hillside_incremental,4,2
2645,hillside_incremental,4,2
2646,hillside_incremental,4,2
2647,hillside_incremental,4,2
2648,hillside_incremental,1,1
2649,hillside_incremental,1,2
2650,hillside_incremental,4,2
2651,hillside_incremental,4,2
2652,hillside_incremental,4,2
2653,hillside_incremental,4,2
2654,hillside_incremental,2,2
2655,hillside_incremental,4,2
2656,hillside_incremental,4,2
2657,hillside_incremental,1,2
2658,hillside_incremental,4,2
2659,hillside_incremental,4,2
2660,hillside_incremental,4,2
2661,hillside_incremental,1,2
2662,hillside_incremental,4,2
2663,hillside_incremental,4,2
2664,hillside_incremental,4,2
2665,hillside_incremental,2,3
2666,hillside_incremental,2,2
2667,hillside_incremental,2,2
2668,hillside_incremental,2,2
2669,hillside_incremental,2,2
2670,hillside_incremental,4,2
2671,hillside_incremental,4,2
2672,hillside_incremental,2,2
2673,hillside_incremental,4,2
2674,hillside_incremental,1,2
2675,hillside_incremental,4,2
2676,hillside_incremental,4,2
2677,hillside_incremental,1,2
2678,hillside_incremental,4,2
2679,hillside_incremental,2,2
2680,hillside_incremental,2,2
2681,hillside_incremental,2,2
2682,hillside_incremental,2,2
2683,hillside_incremental,2,2
2684,hillside_incremental,2,2
2685,hillside_incremental,2,2
2686,hillside_incremental,2,2
2687,hillside_incremental,4,3
2688,industrial_logistics,4,3
2689,industrial_logistics,4,3
2690,industrial_logistics,4,3
2691,industrial_logistics,4,3
2692,industrial_logistics,4,3
2693,industrial_logistics,4,3
2694,industrial_logistics,3,2
2695,industrial_logistics,4,2
2696,industrial_logistics,4,3
2697,industrial_logistics,4,3
2698,industrial_logistics,4,2
2699,industrial_logistics,3,2
2700,industrial_logistics,3,2
2701,industrial_logistics,3,3
2702,industrial_logistics,4,3
2703,industrial_logistics,4,3
2704,industrial_logistics,3,2
2705,industrial_logistics,3,2
2706,industrial_logistics,3,2
2707,industrial_logistics,3,3
2708,industrial_logistics,4,2
2709,industrial_logistics,4,2
2710,industrial_logistics,4,2
2711,industrial_logistics,4,2
2712,industrial_logistics,4,2
2713,industrial_logistics,4,2
2714,industrial_logistics,4,2
2715,industrial_logistics,2,3
2716,industrial_logistics,2,3
2717,industrial_logistics,4,2
2718,industrial_logistics,4,2
2719,industrial_logistics,4,2
2720,industrial_logistics,4,2
2721,industrial_logistics,2,3
2722,industrial_logistics,2,3
2723,industrial_logistics,4,3
2724,industrial_logistics,4,2
2725,industrial_logistics,4,2
2726,industrial_logistics,2,3
2727,industrial_logistics,2,3
2728,industrial_logistics,4,3
2729,industrial_logistics,4,2
2730,industrial_logistics,4,2
2731,industrial_logistics,4,2
2732,industrial_logistics,2,3
2733,industrial_logistics,2,3
2734,industrial_logistics,4,2
2735,industrial_logistics,4,2
2736,industrial_logistics,4,2
2737,industrial_logistics,4,2
2738,industrial_logistics,4,3
2739,industrial_logistics,4,3
2740,industrial_logistics,4,2
2741,industrial_logistics,4,2
2742,industrial_logistics,4,2
2743,industrial_logistics,2,2
2744,industrial_logistics,4,2
2745,industrial_logistics,4,2
2746,industrial_logistics,4,2
2747,industrial_logistics,4,2
2748,industrial_logistics,4,2
2749,industrial_logistics,4,2
2750,industrial_logistics,2,2
2751,industrial_logistics,4,2
2752,industrial_logistics,4,2
2753,industrial_logistics,4,2
2754,industrial_logistics,2,2
2755,industrial_logistics,2,2
2756,industrial_logistics,4,2
2757,industrial_logistics,4,2
2758,industrial_logistics,4,2
2759,industrial_logistics,4,2
2760,industrial_logistics,2,2
2761,industrial_logistics,2,2
2762,industrial_logistics,1,2
2763,industrial_logistics,2,2
2764,industrial_logistics,2,2
2765,industrial_logistics,4,2
2766,industrial_logistics,4,2
2767,industrial_logistics,4,2
2768,industrial_logistics,4,2
2769,industrial_logistics,2,2
2770,industrial_logistics,2,2
2771,industrial_logistics,2,2
2772,industrial_logistics,2,2
2773,industrial_logistics,2,2
2774,industrial_logistics,4,2
2775,industrial_logistics,4,2
2776,industrial_logistics,4,2
2777,industrial_logistics,4,2
2778,industrial_logistics,4,2
2779,industrial_logistics,4,3
2780,industrial_logistics,2,2
2781,industrial_logistics,2,2
2782,industrial_logistics,2,2
2783,industrial_logistics,2,2
2784,industrial_logistics,2,2
2785,industrial_logistics,4,2
2786,industrial_logistics,2,2
2787,industrial_logistics,4,2
2788,industrial_logistics,4,2
2789,industrial_logistics,4,3
2790,industrial_logistics,4,3
2791,industrial_logistics,2,2
2792,industrial_logistics,4,2
2793,industrial_logistics,2,2
2794,industrial_logistics,2,2
2795,industrial_logistics,4,2
2796,industrial_logistics,4,2
2797,industrial_logistics,4,2
2798,industrial_logistics,4,2
2799,industrial_logistics,4,3
2800,industrial_logistics,2,2
2801,industrial_logistics,2,2
2802,industrial_logistics,2,2
2803,industrial_logistics,2,2
2804,industrial_logistics,4,3
2805,industrial_logistics,4,2
2806,industrial_logistics,4,2
2807,industrial_logistics,4,3
2808,industrial_logistics,2,2
2809,industrial_logistics,2,2
2810,industrial_logistics,2,2
2811,industrial_logistics,4,3
2812,industrial_logistics,4,3
2813,industrial_logistics,4,3
2814,industrial_logistics,4,3
2815,industrial_logistics,4,3
2816,industrial_logistics,2,2
2817,industrial_logistics,4,3
2818,industrial_logistics,4,2
2819,industrial_logistics,4,2
2820,industrial_logistics,4,3
2821,industrial_logistics,4,3
2822,industrial_logistics,4,3
2823,industrial_logistics,4,2
2824,industrial_logistics,4,2
2825,industrial_logistics,4,3
2826,industrial_logistics,4,2
2827,industrial_logistics,4,2
2828,industrial_logistics,4,2
2829,industrial_logistics,4,3
2830,industrial_logistics,4,2
2831,industrial_logistics,4,2
2832,industrial_logistics,4,2
2833,industrial_logistics,4,3
2834,industrial_logistics,4,2
2835,industrial_logistics,4,2
2836,industrial_logistics,4,2
2837,industrial_logistics,4,2
2838,industrial_logistics,4,2
2839,industrial_logistics,4,2
2840,industrial_logistics,4,2
2841,industrial_logistics,4,2
2842,industrial_logistics,4,2
2843,industrial_logistics,4,2
2844,industrial_logistics,2,2
2845,industrial_logistics,4,2
2846,industrial_logistics,4,3
2847,industrial_logistics,2,2
2848,industrial_logistics,2,2
2849,industrial_logistics,2,1
2850,industrial_logistics,2,1
2851,industrial_logistics,2,3
2852,industrial_logistics,2,2
2853,industrial_logistics,2,2
2854,industrial_logistics,2,2
2855,industrial_logistics,2,3
2856,industrial_logistics,2,2
2857,industrial_logistics,2,2
2858,industrial_logistics,2,3
2859,industrial_logistics,2,3
2860,industrial_logistics,2,3
2861,industrial_logistics,2,2
2862,industrial_logistics,2,2
2863,industrial_logistics,2,2
2864,industrial_logistics,4,2
2865,industrial_logistics,2,3
2866,industrial_logistics,2,3
2867,industrial_logistics,2,3
2868,industrial_logistics,2,3
2869,industrial_logistics,2,2
2870,industrial_logistics,2,2
2871,industrial_logistics,2,3
2872,industrial_logistics,2,3
2873,industrial_logistics,2,3
2874,industrial_logistics,2,3
2875,industrial_logistics,2,3
2876,industrial_logistics,2,2
2877,industrial_logistics,2,3
2878,industrial_logistics,2,3
2879,industrial_logistics,2,3
2880,industrial_logistics,2,3
2881,industrial_logistics,2,3
2882,industrial_logistics,2,2
2883,industrial_logistics,2,3
2884,industrial_logistics,4,3
2885,industrial_logistics,2,3
2886,industrial_logistics,2,3
2887,industrial_logistics,2,3
2888,industrial_logistics,4,2
2889,industrial_logistics,2,2
2890,industrial_logistics,2,2
2891,industrial_logistics,2,3
2892,industrial_logistics,4,2
2893,industrial_logistics,2,2
2894,industrial_logistics,4,2
2895,industrial_logistics,4,2
2896,industrial_logistics,4,2
2897,industrial_logistics,1,2
2898,industrial_logistics,4,2
2899,industrial_logistics,4,2
2900,industrial_logistics,2,2
2901,industrial_logistics,1,1
2902,industrial_logistics,2,2
2903,industrial_logistics,4,2
2904,industrial_logistics,1,1
2905,industrial_logistics,1,1
2906,industrial_logistics,4,2
2907,industrial_logistics,4,2
2908,industrial_logistics,4,2
2909,industrial_logistics,4,3
2910,industrial_logistics,2,1
2911,industrial_logistics,1,1
2912,industrial_logistics,1,1
2913,industrial_logistics,4,3
2914,industrial_logistics,1,1
2915,industrial_logistics,1,1
2916,industrial_logistics,1,1
2917,industrial_logistics,1,1
2918,industrial_logistics,1,1
2919,industrial_logistics,1,1
2920,industrial_logistics,1,1
2921,industrial_logistics,4,2
2922,industrial_logistics,4,2
2923,industrial_logistics,1,1
2924,industrial_logistics,4,3
2925,industrial_logistics,4,2
2926,industrial_logistics,1,1
2927,industrial_logistics,2,1
2928,industrial_logistics,1,1
2929,industrial_logistics,1,1
2930,industrial_logistics,1,1
2931,industrial_logistics,1,1
2932,industrial_logistics,1,2
2933,industrial_logistics,4,2
2934,industrial_logistics,1,1
2935,industrial_logistics,1,1
2936,industrial_logistics,1,1
2937,industrial_logistics,1,1
2938,industrial_logistics,1,2
2939,industrial_logistics,4,3
2940,industrial_logistics,4,3
2941,industrial_logistics,4,3
2942,industrial_logistics,2,3
2943,industrial_logistics,2,2
2944,industrial_logistics,2,2
2945,industrial_logistics,2,2
2946,industrial_logistics,2,2
2947,industrial_logistics,1,2
2948,industrial_logistics,2,2
2949,industrial_logistics,4,2
2950,industrial_logistics,4,2
2951,industrial_logistics,2,2
2952,industrial_logistics,2,2
2953,industrial_logistics,4,2
2954,industrial_logistics,4,2
2955,industrial_logistics,4,2
2956,industrial_logistics,4,2
2957,industrial_logistics,4,2
2958,industrial_logistics,4,2
2959,industrial_logistics,4,2
2960,industrial_logistics,2,1
2961,industrial_logistics,2,2
2962,industrial_logistics,4,2
2963,industrial_logistics,2,2
2964,industrial_logistics,2,2
2965,industrial_logistics,2,2
2966,industrial_logistics,2,1
2967,industrial_logistics,1,1
2968,industrial_logistics,1,1
2969,industrial_logistics,4,2
2970,industrial_logistics,2,2
2971,industrial_logistics,2,2
2972,industrial_logistics,2,1
2973,industrial_logistics,1,1
2974,industrial_logistics,2,2
2975,industrial_logistics,2,2
2976,industrial_logistics,2,2
2977,industrial_logistics,4,2
2978,industrial_logistics,2,2
2979,industrial_logistics,2,2
2980,industrial_logistics,4,2
2981,industrial_logistics,2,2
2982,industrial_logistics,2,2
2983,industrial_logistics,4,2
2984,industrial_logistics,4,2
2985,industrial_logistics,2,2
2986,industrial_logistics,2,2
2987,industrial_logistics,2,2
2988,industrial_logistics,2,2
2989,industrial_logistics,2,2
2990,industrial_logistics,4,2
2991,industrial_logistics,4,2
2992,industrial_logistics,4,2
2993,industrial_logistics,2,2
2994,industrial_logistics,2,2
2995,industrial_logistics,2,2
2996,industrial_logistics,2,2
2997,industrial_logistics,2,2
2998,industrial_logistics,2,2
2999,industrial_logistics,2,2
3000,industrial_logistics,2,2
3001,industrial_logistics,2,2
3002,industrial_logistics,2,2
3003,industrial_logistics,2,2
3004,industrial_logistics,2,2
3005,industrial_logistics,4,2
3006,industrial_logistics,4,2
3007,industrial_logistics,4,2
3008,industrial_logistics,2,2
3009,industrial_logistics,2,2
3010,industrial_logistics,4,2
3011,industrial_logistics,2,2
3012,industrial_logistics,2,2
3013,industrial_logistics,2,2
3014,industrial_logistics,2,2
3015,industrial_logistics,2,2
3016,industrial_logistics,2,2
3017,industrial_logistics,4,2
3018,industrial_logistics,4,3
3019,industrial_logistics,2,2
3020,industrial_logistics,2,2
3021,industrial_logistics,2,2
3022,industrial_logistics,2,2
3023,industrial_logistics,2,2
3024,industrial_logistics,2,2
3025,industrial_logistics,2,2
3026,industrial_logistics,4,3
3027,industrial_logistics,4,3
3028,industrial_logistics,2,2
3029,industrial_logistics,1,1
3030,industrial_logistics,2,2
3031,industrial_logistics,2,2
3032,industrial_logistics,2,2
3033,industrial_logistics,1,1
3034,industrial_logistics,4,3
3035,industrial_logistics,2,1
3036,industrial_logistics,2,2
3037,industrial_logistics,4,2
3038,industrial_logistics,1,1
3039,industrial_logistics,2,1
3040,industrial_logistics,2,2
3041,industrial_logistics,4,2
3042,industrial_logistics,2,2
3043,industrial_logistics,2,2
3044,industrial_logistics,2,2
3045,industrial_logistics,4,2
3046,industrial_logistics,4,3
3047,industrial_logistics,4,2
3048,industrial_logistics,2,2
3049,industrial_logistics,4,2
3050,industrial_logistics,2,2
3051,industrial_logistics,3,3
3052,industrial_logistics,4,2
3053,industrial_logistics,4,2
3054,industrial_logistics,4,2
3055,industrial_logistics,4,2
